,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
361,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
362,9,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
363,9,5,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
364,9,5,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
365,9,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
366,9,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
367,9,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
368,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
369,9,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
370,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
371,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
372,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
377,11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
381,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
382,21,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,21,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,21,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
387,21,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,21,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,21,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
391,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
392,4,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
393,4,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
394,4,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
395,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
396,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
397,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
398,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
399,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
400,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
401,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
402,13,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
403,13,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
404,13,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
405,13,3,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
406,13,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
407,13,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
408,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
409,13,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
410,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,27,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,27,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,27,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,27,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,27,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,27,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
430,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
431,5,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
432,5,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
433,5,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0
434,5,5,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0
435,5,5,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
436,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
437,5,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
438,5,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
439,5,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0
440,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
441,6,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
442,6,1,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
443,6,1,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
444,6,1,5,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0
445,6,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
446,6,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
447,6,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
448,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
449,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
450,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
460,15,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
461,15,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
462,15,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
463,15,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
464,15,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
465,15,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
466,15,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
467,15,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
468,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
469,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
470,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
471,23,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,23,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,23,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,23,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
476,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
477,23,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,23,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,23,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
481,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
482,12,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0
483,12,4,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0
484,12,4,3,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0
485,12,4,3,5,5,5,4,4,5,4,0,0,0,0,0,0,0,0
486,12,4,3,5,2,5,4,4,5,4,0,0,0,0,0,0,0,0
487,12,4,3,5,2,5,4,4,5,4,0,0,0,0,0,0,0,0
488,12,4,3,5,2,5,5,4,5,4,0,0,0,0,0,0,0,0
489,12,4,3,5,2,5,5,4,5,4,0,0,0,0,0,0,0,0
490,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
491,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
492,39,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,39,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,39,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,39,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
497,39,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,39,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,39,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
501,30,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
502,30,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
503,30,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
504,30,4,4,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0
505,30,4,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
506,30,4,4,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
507,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
508,30,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
509,30,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
510,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
511,14,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
512,14,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
513,14,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
514,14,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
515,14,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
516,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
517,14,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
518,14,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
519,14,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
520,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
521,29,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
522,29,3,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
523,29,3,5,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
524,29,3,5,3,4,4,3,2,3,0,0,0,0,0,0,0,0,0
525,29,3,5,3,5,4,3,2,3,0,0,0,0,0,0,0,0,0
526,29,3,5,3,5,4,3,2,3,0,0,0,0,0,0,0,0,0
527,29,3,5,3,5,4,4,2,3,0,0,0,0,0,0,0,0,0
528,29,3,5,3,5,4,4,3,3,0,0,0,0,0,0,0,0,0
529,29,3,5,3,5,4,4,3,2,0,0,0,0,0,0,0,0,0
530,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
531,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
532,19,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
533,19,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
534,19,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
535,19,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
536,19,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
537,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
538,19,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
539,19,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
540,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
541,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
542,24,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,24,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,24,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,24,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
547,24,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,24,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,24,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
551,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
552,32,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
553,32,1,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
554,32,1,5,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
555,32,1,5,4,7,3,4,4,0,0,0,0,0,0,0,0,0,0
556,32,1,5,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0
557,32,1,5,4,3,7,4,4,0,0,0,0,0,0,0,0,0,0
558,32,1,5,4,3,7,3,4,0,0,0,0,0,0,0,0,0,0
559,32,1,5,4,3,7,3,4,0,0,0,0,0,0,0,0,0,0
560,1,3,5,7,3,3,5,2,0,0,0,0,0,0,0,0,0,0
561,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
562,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
563,1,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
564,1,3,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
565,1,3,5,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
566,1,3,5,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
567,1,3,5,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
568,1,3,5,7,3,3,6,2,0,0,0,0,0,0,0,0,0,0
569,1,3,5,7,3,3,5,2,0,0,0,0,0,0,0,0,0,0
570,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
571,18,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
572,18,1,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
573,18,1,3,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
574,18,1,3,4,7,3,4,5,6,6,3,0,0,0,0,0,0,0
575,18,1,3,4,2,3,4,5,6,6,3,0,0,0,0,0,0,0
576,18,1,3,4,2,7,4,5,6,6,3,0,0,0,0,0,0,0
577,18,1,3,4,2,7,3,5,6,6,3,0,0,0,0,0,0,0
578,18,1,3,4,2,7,3,4,6,6,3,0,0,0,0,0,0,0
579,18,1,3,4,2,7,3,4,5,6,3,0,0,0,0,0,0,0
580,34,3,3,3,5,4,7,3,5,4,4,3,2,3,0,0,0,0
581,34,3,3,3,5,4,7,3,5,4,4,3,6,3,0,0,0,0
582,34,3,3,3,5,4,7,3,5,4,4,3,6,2,0,0,0,0
583,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
584,34,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
585,34,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
586,34,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
587,34,3,3,3,4,7,3,5,4,4,3,6,2,3,0,0,0,0
588,34,3,3,3,5,7,3,5,4,4,3,6,2,3,0,0,0,0
589,34,3,3,3,5,4,3,5,4,4,3,6,2,3,0,0,0,0
590,25,3,5,4,7,5,4,4,6,5,4,0,0,0,0,0,0,0
591,25,3,5,4,7,3,4,4,6,5,4,0,0,0,0,0,0,0
592,25,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
593,25,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
594,25,3,5,4,7,3,5,4,4,5,4,0,0,0,0,0,0,0
595,25,3,5,4,7,3,5,4,4,6,4,0,0,0,0,0,0,0
596,25,3,5,4,7,3,5,4,4,6,5,0,0,0,0,0,0,0
597,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
598,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
599,25,3,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0,0
600,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
601,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
602,7,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
603,7,3,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
604,7,3,5,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
605,7,3,5,3,5,4,4,6,5,4,2,0,0,0,0,0,0,0
606,7,3,5,3,4,4,4,6,5,4,2,0,0,0,0,0,0,0
607,7,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
608,7,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
609,7,3,5,3,4,5,4,4,5,4,2,0,0,0,0,0,0,0
610,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
611,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
612,26,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
613,26,1,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
614,26,1,4,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
615,26,1,4,2,4,4,4,4,4,6,5,2,0,0,0,0,0,0
616,26,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
617,26,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
618,26,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
619,26,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
620,28,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
621,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
622,28,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
623,28,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
624,28,4,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
625,28,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
626,28,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
627,28,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
628,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
629,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
630,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
631,35,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
632,35,3,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
633,35,3,5,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
634,35,3,5,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0
635,35,3,5,4,3,5,4,4,4,0,0,0,0,0,0,0,0,0
636,35,3,5,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0
637,35,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
638,35,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
639,35,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
640,33,3,5,4,7,3,4,5,4,4,4,7,6,0,0,0,0,0
641,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
642,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
643,33,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
644,33,3,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
645,33,3,5,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
646,33,3,5,4,3,4,5,4,4,4,6,7,6,0,0,0,0,0
647,33,3,5,4,7,4,5,4,4,4,6,7,6,0,0,0,0,0
648,33,3,5,4,7,3,5,4,4,4,6,7,6,0,0,0,0,0
649,33,3,5,4,7,3,4,4,4,4,6,7,6,0,0,0,0,0
650,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
651,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
652,31,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
653,31,5,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
654,31,5,3,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
655,31,5,3,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
656,31,5,3,4,7,5,6,0,0,0,0,0,0,0,0,0,0,0
657,31,5,3,4,7,4,6,0,0,0,0,0,0,0,0,0,0,0
658,31,5,3,4,7,4,5,0,0,0,0,0,0,0,0,0,0,0
659,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
660,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
661,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
662,40,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
663,40,3,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
664,40,3,5,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
665,40,3,5,4,4,7,4,3,4,5,4,6,6,5,7,5,0,0
666,40,3,5,4,3,7,4,3,4,5,4,6,6,5,7,5,0,0
667,40,3,5,4,3,4,4,3,4,5,4,6,6,5,7,5,0,0
668,40,3,5,4,3,4,7,3,4,5,4,6,6,5,7,5,0,0
669,40,3,5,4,3,4,7,4,4,5,4,6,6,5,7,5,0,0
670,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
671,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
672,17,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
673,17,4,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
674,17,4,3,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
675,17,4,3,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
676,17,4,3,4,4,3,6,6,5,4,5,4,5,5,7,3,2,0
677,17,4,3,4,4,7,6,6,5,4,5,4,5,5,7,3,2,0
678,17,4,3,4,4,7,3,6,5,4,5,4,5,5,7,3,2,0
679,17,4,3,4,4,7,3,6,5,4,5,4,5,5,7,3,2,0
680,37,3,4,4,7,4,3,6,7,5,4,0,0,0,0,0,0,0
681,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
682,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
683,37,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
684,37,3,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
685,37,3,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
686,37,3,4,4,4,3,6,5,7,5,4,0,0,0,0,0,0,0
687,37,3,4,4,7,3,6,5,7,5,4,0,0,0,0,0,0,0
688,37,3,4,4,7,4,6,5,7,5,4,0,0,0,0,0,0,0
689,37,3,4,4,7,4,3,5,7,5,4,0,0,0,0,0,0,0
690,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
691,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
692,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
693,16,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
694,16,4,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
695,16,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
696,16,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
697,16,4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
698,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
699,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
700,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
701,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
702,36,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,36,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,36,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,36,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
707,36,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,36,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,36,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
711,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
712,22,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
713,22,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
714,22,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
715,22,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
716,22,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
717,22,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
718,22,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0
719,22,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
720,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
721,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
722,3,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
723,3,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
724,3,4,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
725,3,4,3,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
